Title	Register type	Register	Division factor	Unit	Size of variable	Min value	Max value	Default value
Fläkt varv/min (EB101-EP14)	MODBUS_INPUT_REGISTER	557	1	rpm	5	0	0	0
Snitt­ström (EME 10)	MODBUS_INPUT_REGISTER	578	10	A	2	0	0	0
Drift­läge PV paneler	MODBUS_INPUT_REGISTER	579	1		4	0	0	0
EME lyxläge utan EME	MODBUS_INPUT_REGISTER	581	1		4	0	0	0
Timer (EME)	MODBUS_INPUT_REGISTER	582	60	min	5	0	0	0
Fläkt­läge 4	MODBUS_INPUT_REGISTER	590	1	%	4	0	0	0
Fläkt­läge 3	MODBUS_INPUT_REGISTER	591	1	%	4	0	0	0
Fläkt­läge 2	MODBUS_INPUT_REGISTER	592	1	%	4	0	0	0
Är kompressorn tillgänglig	MODBUS_INPUT_REGISTER	593	1		4	0	0	0
Prio varmvatten (OPT)	MODBUS_INPUT_REGISTER	604	1		4	0	0	0
Tillåt (odefinerad)	MODBUS_INPUT_REGISTER	683	1		4	0	0	0
Tillåt (odefinerad)	MODBUS_INPUT_REGISTER	684	1		4	0	0	0
Tillåt (odefinerad)	MODBUS_INPUT_REGISTER	685	1		4	0	0	0
Tillåt (OPT 10) tillsats	MODBUS_INPUT_REGISTER	686	1		4	0	0	0
Tillåt externa elpatronsteg	MODBUS_INPUT_REGISTER	687	1		4	0	0	0
Tillåt interna elpatronsteg	MODBUS_INPUT_REGISTER	688	1		4	0	0	0
Tillåt shuntad tillsats	MODBUS_INPUT_REGISTER	689	1		4	0	0	0
Tillåt prioriterad tillsats	MODBUS_INPUT_REGISTER	690	1		4	0	0	0
Tillåt (EB108-EP15)	MODBUS_INPUT_REGISTER	691	1		4	0	0	0
Tillåt (EB107-EP15)	MODBUS_INPUT_REGISTER	692	1		4	0	0	0
Tillåt (EB106-EP15)	MODBUS_INPUT_REGISTER	693	1		4	0	0	0
Tillåt (EB105-EP15)	MODBUS_INPUT_REGISTER	694	1		4	0	0	0
Tillåt (EB104-EP15)	MODBUS_INPUT_REGISTER	695	1		4	0	0	0
Tillåt (EB103-EP15)	MODBUS_INPUT_REGISTER	696	1		4	0	0	0
Tillåt (EB102-EP15)	MODBUS_INPUT_REGISTER	697	1		4	0	0	0
Tillåt (EB101-EP15)	MODBUS_INPUT_REGISTER	698	1		4	0	0	0
Tillåt (EB100-EP15)	MODBUS_INPUT_REGISTER	699	1		4	0	0	0
Tillåt (EB108-EP14)	MODBUS_INPUT_REGISTER	700	1		4	0	0	0
Tillåt (EB107-EP14)	MODBUS_INPUT_REGISTER	701	1		4	0	0	0
Tillåt (EB106-EP14)	MODBUS_INPUT_REGISTER	702	1		4	0	0	0
Tillåt (EB105-EP14)	MODBUS_INPUT_REGISTER	703	1		4	0	0	0
Tillåt (EB104-EP14)	MODBUS_INPUT_REGISTER	704	1		4	0	0	0
Tillåt (EB103-EP14)	MODBUS_INPUT_REGISTER	705	1		4	0	0	0
Tillåt (EB102-EP14)	MODBUS_INPUT_REGISTER	706	1		4	0	0	0
Tillåt (EB101-EP14)	MODBUS_INPUT_REGISTER	707	1		4	0	0	0
Tillåt (EB100-EP14)	MODBUS_INPUT_REGISTER	708	1		4	0	0	0
Smart energy source, prioritet 7, start GM	MODBUS_INPUT_REGISTER	709	1		3	0	0	0
Smart energy source, prioritet 6, start GM	MODBUS_INPUT_REGISTER	711	1		3	0	0	0
Smart energy source, prioritet 5, start GM	MODBUS_INPUT_REGISTER	713	1		3	0	0	0
Smart energy source, prioritet 4, start GM	MODBUS_INPUT_REGISTER	715	1		3	0	0	0
Smart energy source, prioritet 3, start GM	MODBUS_INPUT_REGISTER	717	1		3	0	0	0
Smart energy source, prioritet 2, start GM	MODBUS_INPUT_REGISTER	719	1		3	0	0	0
Smart energy source, prioritet 1, start GM	MODBUS_INPUT_REGISTER	721	1		3	0	0	0
Smart energy source, prioritet 7, stop GM	MODBUS_INPUT_REGISTER	723	1		3	0	0	0
Smart energy source, prioritet 6, stop GM	MODBUS_INPUT_REGISTER	725	1		3	0	0	0
Smart energy source, prioritet 5, stop GM	MODBUS_INPUT_REGISTER	727	1		3	0	0	0
Smart energy source, prioritet 4, stop GM	MODBUS_INPUT_REGISTER	729	1		3	0	0	0
Smart energy source, prioritet 3, stop GM	MODBUS_INPUT_REGISTER	731	1		3	0	0	0
Smart energy source, prioritet 2, stop GM	MODBUS_INPUT_REGISTER	733	1		3	0	0	0
Smart energy source, prioritet 1, stop GM	MODBUS_INPUT_REGISTER	735	1		3	0	0	0
Smart energy source, GM minsta värde	MODBUS_INPUT_REGISTER	737	1		3	0	0	0
Kollektor in (EP12-BT57)	MODBUS_INPUT_REGISTER	743	10	°C	2	0	0	0
Kollektor ut (EP12-BT58)	MODBUS_INPUT_REGISTER	744	10	°C	2	0	0	0
Extern guide status	MODBUS_INPUT_REGISTER	745	1		4	0	0	0
Testguide värde	MODBUS_INPUT_REGISTER	746	1		5	0	0	0
Tillfällig lyx tvingar igång varmvattenbehov	MODBUS_INPUT_REGISTER	747	1		4	0	0	0
Vedpanna aktiverad	MODBUS_INPUT_REGISTER	759	1		4	0	0	0
Max fläkthastighet (EB108-F21x0)	MODBUS_INPUT_REGISTER	762	1	rpm	5	0	0	0
Min fläkthastighet (EB108)	MODBUS_INPUT_REGISTER	763	1	rpm	5	0	0	0
Effekt (EB108-F21x0)	MODBUS_INPUT_REGISTER	766	10	kW	5	0	0	0
Tid till avfrostning (EB108)	MODBUS_INPUT_REGISTER	767	1	min	5	0	0	0
Avfrostning index (EB108)	MODBUS_INPUT_REGISTER	768	1		5	0	0	0
Superheat referens EEV (EB108)	MODBUS_INPUT_REGISTER	769	10	°C	2	0	0	0
Superheat EEV (EB108)	MODBUS_INPUT_REGISTER	770	10	°C	2	0	0	0
EEV-ssh-error (EB108)	MODBUS_INPUT_REGISTER	771	10	°C	2	0	0	0
Superheat temperatur referens EEV (EB108)	MODBUS_INPUT_REGISTER	772	10	°C	2	0	0	0
Börvärde EEV (EB108)	MODBUS_INPUT_REGISTER	773	10	°C	2	0	0	0
EEV PV (EB108)	MODBUS_INPUT_REGISTER	774	10	°C	2	0	0	0
EEV-te-error genomsnitt öppen (EB108)	MODBUS_INPUT_REGISTER	775	10	°C	2	0	0	0
Öppningsgrad EEV (EB108)	MODBUS_INPUT_REGISTER	776	1		5	0	0	0
Superheat referens EVI (EB108)	MODBUS_INPUT_REGISTER	777	10	°C	2	0	0	0
Superheat EVI (EB108)	MODBUS_INPUT_REGISTER	778	10	°C	2	0	0	0
EEV-ssh-error (EVI)(EB108)	MODBUS_INPUT_REGISTER	779	10	°C	2	0	0	0
Superheat temperatur referens EVI (EB108)	MODBUS_INPUT_REGISTER	780	10	°C	2	0	0	0
Börvärde EVI (EB108)	MODBUS_INPUT_REGISTER	781	10	°C	2	0	0	0
EVI PV (EB108)	MODBUS_INPUT_REGISTER	782	10	°C	2	0	0	0
EEV-te-error genomsnitt öppen (EVI)(EB108)	MODBUS_INPUT_REGISTER	783	10	°C	2	0	0	0
Öppningsgrad EVI (EB108)	MODBUS_INPUT_REGISTER	784	1		5	0	0	0
Max fläkthastighet (EB107)	MODBUS_INPUT_REGISTER	787	1	rpm	5	0	0	0
Min fläkthastighet (EB107)	MODBUS_INPUT_REGISTER	788	1	rpm	5	0	0	0
Effekt (EB107-F21x0)	MODBUS_INPUT_REGISTER	791	10	kW	5	0	0	0
Avfrostning index (EB107)	MODBUS_INPUT_REGISTER	793	1		5	0	0	0
Superheat referens EEV (EB107)	MODBUS_INPUT_REGISTER	794	10	°C	2	0	0	0
Superheat EEV (EB107)	MODBUS_INPUT_REGISTER	795	10	°C	2	0	0	0
EEV-ssh-error (EB107)	MODBUS_INPUT_REGISTER	796	10	°C	2	0	0	0
Superheat temperatur referens EEV (EB107)	MODBUS_INPUT_REGISTER	797	10	°C	2	0	0	0
Börvärde EEV (EB107)	MODBUS_INPUT_REGISTER	798	10	°C	2	0	0	0
EEV PV (EB107)	MODBUS_INPUT_REGISTER	799	10	°C	2	0	0	0
EEV-te-error genomsnitt öppen (EB107)	MODBUS_INPUT_REGISTER	800	10	°C	2	0	0	0
Öppningsgrad EEV (EB107)	MODBUS_INPUT_REGISTER	801	1		5	0	0	0
Superheat referens EVI (EB107)	MODBUS_INPUT_REGISTER	802	10	°C	2	0	0	0
Superheat EVI (EB107)	MODBUS_INPUT_REGISTER	803	10	°C	2	0	0	0
EEV-ssh-error (EVI)(EB107)	MODBUS_INPUT_REGISTER	804	10	°C	2	0	0	0
Superheat temperatur referens EVI (EB107)	MODBUS_INPUT_REGISTER	805	10	°C	2	0	0	0
Börvärde EVI (EB107)	MODBUS_INPUT_REGISTER	806	10	°C	2	0	0	0
EVI PV (EB107)	MODBUS_INPUT_REGISTER	807	10	°C	2	0	0	0
EEV-te-error genomsnitt öppen (EVI)(EB107)	MODBUS_INPUT_REGISTER	808	10	°C	2	0	0	0
Öppningsgrad EVI (EB107)	MODBUS_INPUT_REGISTER	809	1		5	0	0	0
Max fläkthastighet (EB106)	MODBUS_INPUT_REGISTER	812	1	rpm	5	0	0	0
id:1309	MODBUS_INPUT_REGISTER	813	1	rpm	5	0	0	0
effekt (EB106)	MODBUS_INPUT_REGISTER	816	10	kW	5	0	0	0
Avfrostning index (EB106)	MODBUS_INPUT_REGISTER	818	1		5	0	0	0
Superheat referens EEV (EB106)	MODBUS_INPUT_REGISTER	819	10	°C	2	0	0	0
Superheat EEV (EB106)	MODBUS_INPUT_REGISTER	820	10	°C	2	0	0	0
EEV-ssh-error (EB106)	MODBUS_INPUT_REGISTER	821	10	°C	2	0	0	0
Superheat temperatur referens EEV (EB106)	MODBUS_INPUT_REGISTER	822	10	°C	2	0	0	0
Börvärde EEV (EB106)	MODBUS_INPUT_REGISTER	823	10	°C	2	0	0	0
EEV PV (EB106)	MODBUS_INPUT_REGISTER	824	10	°C	2	0	0	0
EEV-te-error genomsnitt öppen (EB106)	MODBUS_INPUT_REGISTER	825	10	°C	2	0	0	0
Öppningsgrad EEV (EB106)	MODBUS_INPUT_REGISTER	826	1		5	0	0	0
Superheat referens EVI (EB106)	MODBUS_INPUT_REGISTER	827	10	°C	2	0	0	0
Superheat EVI (EB106)	MODBUS_INPUT_REGISTER	828	10	°C	2	0	0	0
EEV-ssh-error (EVI)(EB106)	MODBUS_INPUT_REGISTER	829	10	°C	2	0	0	0
Superheat temperatur referens EVI (EB106)	MODBUS_INPUT_REGISTER	830	10	°C	2	0	0	0
Börvärde EVI (EB106)	MODBUS_INPUT_REGISTER	831	10	°C	2	0	0	0
EVI PV (EB106)	MODBUS_INPUT_REGISTER	832	10	°C	2	0	0	0
EEV-te-error genomsnitt öppen (EVI)(EB106)	MODBUS_INPUT_REGISTER	833	10	°C	2	0	0	0
Öppningsgrad EVI (EB106)	MODBUS_INPUT_REGISTER	834	1		5	0	0	0
Max fläkthastighet (EB105)	MODBUS_INPUT_REGISTER	837	1	rpm	5	0	0	0
Min fläkthastighet (EB105)	MODBUS_INPUT_REGISTER	838	1	rpm	5	0	0	0
Effekt (EB105)	MODBUS_INPUT_REGISTER	841	10	kW	5	0	0	0
Avfrostning index (EB105)	MODBUS_INPUT_REGISTER	843	1		5	0	0	0
Superheat referens EEV (EB105)	MODBUS_INPUT_REGISTER	844	10	°C	2	0	0	0
Superheat EEV (EB105)	MODBUS_INPUT_REGISTER	845	10	°C	2	0	0	0
EEV-ssh-error (EB105)	MODBUS_INPUT_REGISTER	846	10	°C	2	0	0	0
Superheat temperatur referens EEV (EB105)	MODBUS_INPUT_REGISTER	847	10	°C	2	0	0	0
Börvärde EEV (EB105)	MODBUS_INPUT_REGISTER	848	10	°C	2	0	0	0
EEV PV (EB105)	MODBUS_INPUT_REGISTER	849	10	°C	2	0	0	0
EEV-te-error genomsnitt öppen (EB105)	MODBUS_INPUT_REGISTER	850	10	°C	2	0	0	0
Öppningsgrad EEV (EB105)	MODBUS_INPUT_REGISTER	851	1		5	0	0	0
Superheat referens EVI (EB105)	MODBUS_INPUT_REGISTER	852	10	°C	2	0	0	0
Superheat EVI (EB105)	MODBUS_INPUT_REGISTER	853	10	°C	2	0	0	0
EEV-ssh-error (EVI)(EB105)	MODBUS_INPUT_REGISTER	854	10	°C	2	0	0	0
Superheat temperatur referens EVI (EB105)	MODBUS_INPUT_REGISTER	855	10	°C	2	0	0	0
Börvärde EVI (EB105)	MODBUS_INPUT_REGISTER	856	10	°C	2	0	0	0
EVI PV (EB105)	MODBUS_INPUT_REGISTER	857	10	°C	2	0	0	0
EEV-te-error genomsnitt öppen (EVI)(EB105)	MODBUS_INPUT_REGISTER	858	10	°C	2	0	0	0
Öppningsgrad EVI (EB105)	MODBUS_INPUT_REGISTER	859	1		5	0	0	0
Max fläkthastighet (EB104)	MODBUS_INPUT_REGISTER	862	1	rpm	5	0	0	0
Min fläkthastighet (EB104)	MODBUS_INPUT_REGISTER	863	1	rpm	5	0	0	0
Effekt (EB104)	MODBUS_INPUT_REGISTER	866	10	kW	5	0	0	0
Avfrostning index (EB104)	MODBUS_INPUT_REGISTER	868	1		5	0	0	0
Superheat referens EEV (EB104)	MODBUS_INPUT_REGISTER	869	10	°C	2	0	0	0
Superheat EEV (EB104)	MODBUS_INPUT_REGISTER	870	10	°C	2	0	0	0
EEV-ssh-error (EB104)	MODBUS_INPUT_REGISTER	871	10	°C	2	0	0	0
Superheat temperatur referens EEV (EB104)	MODBUS_INPUT_REGISTER	872	10	°C	2	0	0	0
Börvärde EEV (EB104)	MODBUS_INPUT_REGISTER	873	10	°C	2	0	0	0
EEV PV (EB104)	MODBUS_INPUT_REGISTER	874	10	°C	2	0	0	0
EEV-te-error genomsnitt öppen (EB104)	MODBUS_INPUT_REGISTER	875	10	°C	2	0	0	0
Öppningsgrad EEV (EB104)	MODBUS_INPUT_REGISTER	876	1		5	0	0	0
Superheat referens EVI (EB104)	MODBUS_INPUT_REGISTER	877	10	°C	2	0	0	0
Superheat EVI (EB104)	MODBUS_INPUT_REGISTER	878	10	°C	2	0	0	0
EEV-ssh-error (EVI)(EB104)	MODBUS_INPUT_REGISTER	879	10	°C	2	0	0	0
Superheat temperatur referens EVI (EB104)	MODBUS_INPUT_REGISTER	880	10	°C	2	0	0	0
Börvärde EVI (EB104)	MODBUS_INPUT_REGISTER	881	10	°C	2	0	0	0
EVI PV (EB104)	MODBUS_INPUT_REGISTER	882	10	°C	2	0	0	0
EEV-te-error genomsnitt öppen (EVI)(EB104)	MODBUS_INPUT_REGISTER	883	10	°C	2	0	0	0
Öppningsgrad EVI (EB104)	MODBUS_INPUT_REGISTER	884	1		5	0	0	0
Max fläkthastighet (EB103)	MODBUS_INPUT_REGISTER	887	1	rpm	5	0	0	0
Min fläkthastighet (EB103)	MODBUS_INPUT_REGISTER	888	1	rpm	5	0	0	0
Effekt (EB103)	MODBUS_INPUT_REGISTER	891	10	kW	5	0	0	0
Avfrostning index (EB103)	MODBUS_INPUT_REGISTER	893	1		5	0	0	0
Superheat referens EEV (EB103)	MODBUS_INPUT_REGISTER	894	10	°C	2	0	0	0
Superheat EEV (EB103)	MODBUS_INPUT_REGISTER	895	10	°C	2	0	0	0
EEV-ssh-error (EB103)	MODBUS_INPUT_REGISTER	896	10	°C	2	0	0	0
Superheat temperatur referens EEV (EB103)	MODBUS_INPUT_REGISTER	897	10	°C	2	0	0	0
Börvärde EEV (EB103)	MODBUS_INPUT_REGISTER	898	10	°C	2	0	0	0
EEV PV (EB103)	MODBUS_INPUT_REGISTER	899	10	°C	2	0	0	0
EEV-te-error genomsnitt öppen (EB103)	MODBUS_INPUT_REGISTER	900	10	°C	2	0	0	0
Öppningsgrad EEV (EB103)	MODBUS_INPUT_REGISTER	901	1		5	0	0	0
Superheat referens EVI (EB103)	MODBUS_INPUT_REGISTER	902	10	°C	2	0	0	0
Superheat EVI (EB103)	MODBUS_INPUT_REGISTER	903	10	°C	2	0	0	0
EEV-ssh-error (EVI)(EB103)	MODBUS_INPUT_REGISTER	904	10	°C	2	0	0	0
Superheat temperatur referens EVI (EB103)	MODBUS_INPUT_REGISTER	905	10	°C	2	0	0	0
Börvärde EVI (EB103)	MODBUS_INPUT_REGISTER	906	10	°C	2	0	0	0
EVI PV (EB103)	MODBUS_INPUT_REGISTER	907	10	°C	2	0	0	0
EEV-te-error genomsnitt öppen (EVI)(EB103)	MODBUS_INPUT_REGISTER	908	10	°C	2	0	0	0
Öppningsgrad EVI (EB103)	MODBUS_INPUT_REGISTER	909	1		5	0	0	0
Fläkthastighet (EB102)	MODBUS_INPUT_REGISTER	911	1	rpm	5	0	0	0
Max fläkthastighet (EB102)	MODBUS_INPUT_REGISTER	912	1	rpm	5	0	0	0
Min fläkthastighet (EB102)	MODBUS_INPUT_REGISTER	913	1	rpm	5	0	0	0
Effekt (EB102)	MODBUS_INPUT_REGISTER	916	10	kW	5	0	0	0
Avfrostning index (EB102)	MODBUS_INPUT_REGISTER	918	1		5	0	0	0
Superheat referens EEV (EB102)	MODBUS_INPUT_REGISTER	919	10	°C	2	0	0	0
Superheat EEV (EB102)	MODBUS_INPUT_REGISTER	920	10	°C	2	0	0	0
EEV-ssh-error (EB102)	MODBUS_INPUT_REGISTER	921	10	°C	2	0	0	0
Superheat temperatur referens EEV (EB101)	MODBUS_INPUT_REGISTER	922	10	°C	2	0	0	0
Börvärde EEV (EB102)	MODBUS_INPUT_REGISTER	923	10	°C	2	0	0	0
EEV PV (EB102)	MODBUS_INPUT_REGISTER	924	10	°C	2	0	0	0
EEV-te-error genomsnitt öppen (EB102)	MODBUS_INPUT_REGISTER	925	10	°C	2	0	0	0
Öppningsgrad EEV (EB102)	MODBUS_INPUT_REGISTER	926	1		5	0	0	0
Superheat referens EVI (EB102)	MODBUS_INPUT_REGISTER	927	10	°C	2	0	0	0
Superheat EVI (EB102)	MODBUS_INPUT_REGISTER	928	10	°C	2	0	0	0
EEV-ssh-error (EVI)(EB102)	MODBUS_INPUT_REGISTER	929	10	°C	2	0	0	0
Superheat temperatur referens EVI (EB102)	MODBUS_INPUT_REGISTER	930	10	°C	2	0	0	0
Börvärde EVI (EB102)	MODBUS_INPUT_REGISTER	931	10	°C	2	0	0	0
EVI PV (EB102)	MODBUS_INPUT_REGISTER	932	10	°C	2	0	0	0
EEV-te-error genomsnitt öppen (EVI)(EB102)	MODBUS_INPUT_REGISTER	933	10	°C	2	0	0	0
Öppningsgrad EVI (EB102)	MODBUS_INPUT_REGISTER	934	1		5	0	0	0
Vindhastighet, väderprognos	MODBUS_INPUT_REGISTER	960	10		5	0	0	0
Luftfuktighet, väderprognos	MODBUS_INPUT_REGISTER	961	10	%	5	0	0	0
Temperatur, väderprognos	MODBUS_INPUT_REGISTER	962	10	°C	2	0	0	0
Temperatur, väderdata (prognos)	MODBUS_INPUT_REGISTER	963	10	°C	2	0	0	0
Begränsning GM	MODBUS_HOLDING_REGISTER	18	10	GM	2	-30000	30000	0
Beräknad fram­ledning klimat­system 1	MODBUS_INPUT_REGISTER	1017	10	°C	2	0	0	0
Klass 1-larm	MODBUS_INPUT_REGISTER	2195	1		4	0	0	0
Frys­skydd status	MODBUS_INPUT_REGISTER	1018	1		5	0	0	0
Kyla status	MODBUS_INPUT_REGISTER	1019	1		4	0	0	0
id:1726	MODBUS_HOLDING_REGISTER	2757	1		2	0	30000	0
Total drift­tid till­sats	MODBUS_INPUT_REGISTER	1025	10	h	3	0	1000000	0
Effekt intern till­sats	MODBUS_INPUT_REGISTER	1027	100	kW	2	0	0	0
id:1757	MODBUS_HOLDING_REGISTER	2758	1		4	0	1	0
Prio	MODBUS_INPUT_REGISTER	1028	1		4	0	0	0
Drift­läge intern tillsats	MODBUS_INPUT_REGISTER	1029	1		4	0	0	0
Drift­läge shunt klimat­system 4	MODBUS_INPUT_REGISTER	1030	1		4	0	0	0
Drift­läge shunt klima­tsystem 3	MODBUS_INPUT_REGISTER	1031	1		4	0	0	0
Drift­läge shunt klimat­system 2	MODBUS_INPUT_REGISTER	1032	1		4	0	0	0
Drift­läge shunt klimat­system 1	MODBUS_INPUT_REGISTER	1033	1		4	0	0	0
Drift­läge shunt­styrd till­sats	MODBUS_INPUT_REGISTER	1034	1		4	0	0	0
Fläkt­läge 1	MODBUS_INPUT_REGISTER	1037	1	%	4	0	0	0
Aktuellt varm­vatten­läge	MODBUS_INPUT_REGISTER	1038	1		1	0	0	0
Min frekvens kompressor	MODBUS_INPUT_REGISTER	1041	1	Hz	2	0	0	0
Max frekvens kompressor	MODBUS_INPUT_REGISTER	1042	1	Hz	2	0	0	0
Kompressor­frekvens, aktuell	MODBUS_INPUT_REGISTER	1046	10	Hz	5	0	0	0
Inverter­temperatur	MODBUS_INPUT_REGISTER	1047	10	°C	2	0	0	0
Kompressor till­förd effekt	MODBUS_INPUT_REGISTER	1048	1	W	5	0	0	0
Ström kompressor	MODBUS_INPUT_REGISTER	1052	1	mA	2	0	0	0
Blockering kyla	MODBUS_INPUT_REGISTER	1053	1		4	0	0	0
Extern justering klimat­system 4	MODBUS_INPUT_REGISTER	1054	1		4	0	0	0
Extern justering klimat­system 3	MODBUS_INPUT_REGISTER	1055	1		4	0	0	0
Extern justering klimat­system 2	MODBUS_INPUT_REGISTER	1056	1		4	0	0	0
Extern justering klimat­system 1	MODBUS_INPUT_REGISTER	1057	1		4	0	0	0
Extern blockering	MODBUS_INPUT_REGISTER	1058	1		4	0	0	0
Blockerad	MODBUS_INPUT_REGISTER	1059	1		4	0	0	0
Extern blockering aktiv kyla (HPAC)	MODBUS_INPUT_REGISTER	1060	1		4	0	0	0
Extern blockering passiv kyla (HPAC)	MODBUS_INPUT_REGISTER	1061	1		4	0	0	0
Stegstyrd tillsats blockering	MODBUS_INPUT_REGISTER	1062	1		4	0	0	0
Varm­vatten­cirkulation (GP11)	MODBUS_INPUT_REGISTER	1063	1		4	0	0	0
Kompressorfrekvens	MODBUS_INPUT_REGISTER	1065	1	Hz	5	0	0	0
Total varm­vatten drift­tid till­sats	MODBUS_INPUT_REGISTER	1069	10	h	3	0	9999999	0
Mera varm­vatten status	MODBUS_INPUT_REGISTER	1078	1		4	0	0	0
Relästatus (HPAC)	MODBUS_INPUT_REGISTER	1079	1		4	0	0	0
Semester­funktion status	MODBUS_HOLDING_REGISTER	19	1		1	0	0	0
Kompressor­starter	MODBUS_INPUT_REGISTER	1083	1		3	-2147483648	2147483647	0
Total drift­tid kompressor	MODBUS_INPUT_REGISTER	1087	1	h	3	-2147483648	2147483647	0
Total drift­tid kompressor varm­vatten	MODBUS_INPUT_REGISTER	1091	1	h	3	-2147483648	2147483647	0
Drift­läge kompressor	MODBUS_INPUT_REGISTER	1094	1		4	0	0	0
Drift­läge värmebärarpump	MODBUS_INPUT_REGISTER	1096	1		4	0	0	0
Drift­läge köldbärarpump	MODBUS_INPUT_REGISTER	1098	1		4	0	0	0
Kompressor status	MODBUS_INPUT_REGISTER	1100	1		4	0	0	0
Värme­bärar­pump­hastighet (GP1)	MODBUS_INPUT_REGISTER	1102	1	%	4	0	0	0
Köld­bärar­pump­hastighet (GP2)	MODBUS_INPUT_REGISTER	1104	1	%	4	0	0	0
Dockade kompressorer värme	MODBUS_INPUT_REGISTER	1108	1		4	0	0	0
Dockade kompressorer varm­vatten	MODBUS_INPUT_REGISTER	1109	1		4	0	0	0
Dockade kompressorer pool 1	MODBUS_INPUT_REGISTER	1110	1		4	0	0	0
Växel­ventil varm­vatten (QN10)	MODBUS_INPUT_REGISTER	2196	1		4	0	0	0
Kyla aktiverad (FLM 4)	MODBUS_INPUT_REGISTER	1111	1		4	0	0	0
Kyla aktiverad (FLM 3)	MODBUS_INPUT_REGISTER	1112	1		4	0	0	0
Kyla aktiverad (FLM 2)	MODBUS_INPUT_REGISTER	1113	1		4	0	0	0
Kyla aktiverad (FLM 1)	MODBUS_INPUT_REGISTER	1114	1		4	0	0	0
Relästatus, grundkort (EB100-EP14)	MODBUS_INPUT_REGISTER	1117	1		4	0	0	0
Relästatus, elpatronkort (EB100-EP14)	MODBUS_INPUT_REGISTER	1119	1		4	0	0	0
Nuvarande status	MODBUS_INPUT_REGISTER	1120	1		6	0	0	0
Funktionalitet värmepump (EP14)	MODBUS_INPUT_REGISTER	1122	1		6	0	0	0
Aktiva värmepumpar	MODBUS_INPUT_REGISTER	1124	1		5	0	0	0
Funktionalitet värmepump (EP15)	MODBUS_INPUT_REGISTER	1125	1		6	0	0	0
Drift­läge varm­vatten-komfort	MODBUS_INPUT_REGISTER	1129	1		4	0	0	0
Drift­läge varm­vatten-komfort till­sats	MODBUS_INPUT_REGISTER	1130	1		4	0	0	0
Blockerad	MODBUS_INPUT_REGISTER	1131	1		4	0	0	0
Blockerad	MODBUS_INPUT_REGISTER	1132	1		4	0	0	0
Pool 2 (QN19)	MODBUS_INPUT_REGISTER	1133	1		4	0	0	0
Pool 1 (QN19)	MODBUS_INPUT_REGISTER	1134	1		4	0	0	0
Dockade kompressorer pool 2	MODBUS_INPUT_REGISTER	1135	1		4	0	0	0
Version (EB100)	MODBUS_INPUT_REGISTER	1496	1		5	0	0	0
Värmepumpstyp (EB100)	MODBUS_INPUT_REGISTER	1497	1		4	0	0	0
Kompressorstorlek (EB100)	MODBUS_INPUT_REGISTER	1498	1		4	0	0	0
Kompressor, drifttid total (EB100-EP15)	MODBUS_INPUT_REGISTER	1515	1	h	6	0	0	0
Kompressor, drifttid varmvatten (EB100-EP15)	MODBUS_INPUT_REGISTER	1517	1	h	6	0	0	0
Returl­edning (EB100-BT3)	MODBUS_INPUT_REGISTER	1520	10	°C	2	0	0	0
Köld­bärar­givare in (EB100-BT10)	MODBUS_INPUT_REGISTER	1521	10	°C	2	0	0	0
Köld­bärar­givare ut (EB100-BT11)	MODBUS_INPUT_REGISTER	1522	10	°C	2	0	0	0
Kondensor (EB100-BT2)	MODBUS_INPUT_REGISTER	1523	10	°C	2	0	0	0
Het­gas­givare (EB100-BT14)	MODBUS_INPUT_REGISTER	1524	10	°C	2	0	0	0
Vätske­lednings­givare (EB100-BT15)	MODBUS_INPUT_REGISTER	1525	10	°C	2	0	0	0
Suggas­givare (EB100-BT17)	MODBUS_INPUT_REGISTER	1526	10	°C	2	0	0	0
Kompressor­givare (EB100-BT29)	MODBUS_INPUT_REGISTER	1527	10	°C	2	0	0	0
Låg­tryck (EB100-BP8)	MODBUS_INPUT_REGISTER	1528	10	°C	2	0	0	0
Kompressor­status (EB100)	MODBUS_INPUT_REGISTER	1529	1		4	0	0	0
Kompressor, tid till start (EB100-EP14)	MODBUS_INPUT_REGISTER	1530	1	min	4	0	0	0
Relästatus (EB100-EP14)	MODBUS_INPUT_REGISTER	1531	1		5	0	0	0
Värme­bärar­pump (EB100)	MODBUS_INPUT_REGISTER	1532	1	%	4	0	0	0
Köld­bärar­pump (EB100)	MODBUS_INPUT_REGISTER	1533	1	%	4	0	0	0
Kompressor, antal starter (EB100-EP14)	MODBUS_INPUT_REGISTER	1534	1		6	0	0	0
Kompressor, drifttid total (EB100-EP14)	MODBUS_INPUT_REGISTER	1536	1	h	6	0	0	0
Kompressor, drifttid varmvatten (EB100-EP14)	MODBUS_INPUT_REGISTER	1538	1	h	6	0	0	0
Kompressor, begärd (EB108-EP15)	MODBUS_INPUT_REGISTER	1541	1		4	0	0	0
Kompressor, begärd (EB108-EP14)	MODBUS_INPUT_REGISTER	1542	1		4	0	0	0
Kompressor, begärd (EB107-EP15)	MODBUS_INPUT_REGISTER	1543	1		4	0	0	0
Kompressor, begärd (EB107-EP14)	MODBUS_INPUT_REGISTER	1544	1		4	0	0	0
Kompressor, begärd (EB106-EP15)	MODBUS_INPUT_REGISTER	1545	1		4	0	0	0
Kompressor, begärd (EB106-EP14)	MODBUS_INPUT_REGISTER	1546	1		4	0	0	0
