ModbusManager 1.0.9
20200624
Product: F730
Database: 8310
Title;Info;ID;Unit;Size;Factor;Min;Max;Default;Mode
"+Adjust Affect system3";"System affected by paralell change";40886;"";u8;1;0;1;0;R/W;
"+Adjust Affect system2";"System affected by paralell change";40887;"";u8;1;0;1;0;R/W;
"+Adjust Affect system1";"System affected by paralell change";40888;"";u8;1;0;1;0;R/W;
"Alarm Reset";"Reset alarm by setting value 1";45171;"";u8;1;0;0;0;R/W;
"Heat Curve S4";"Heat curve, see manual for more information";47004;"";s8;1;0;15;9;R/W;
"Heat Curve S3";"Heat curve, see manual for more information";47005;"";s8;1;0;15;9;R/W;
"Heat Curve S2";"Heat curve, see manual for more information";47006;"";s8;1;0;15;9;R/W;
"Heat Curve S1";"Heat curve, see manual for more information";47007;"";s8;1;0;15;9;R/W;
"Heat Offset S4";"Offset of the heat curve, see manual for more information";47008;"";s8;1;-10;10;0;R/W;
"Heat Offset S3";"Offset of the heat curve, see manual for more information";47009;"";s8;1;-10;10;0;R/W;
"Heat Offset S2";"Offset of the heat curve, see manual for more information";47010;"";s8;1;-10;10;0;R/W;
"Heat Offset S1";"Offset of the heat curve, see manual for more information";47011;"";s8;1;-10;10;0;R/W;
"Min Supply System 4";"";47012;"°C";s16;10;50;700;200;R/W;
"Min Supply System 3";"";47013;"°C";s16;10;50;700;200;R/W;
"Min Supply System 2";"";47014;"°C";s16;10;50;700;200;R/W;
"Min Supply System 1";"";47015;"°C";s16;10;50;700;200;R/W;
"Max Supply System 4";"";47016;"°C";s16;10;50;800;600;R/W;
"Max Supply System 3";"";47017;"°C";s16;10;50;800;600;R/W;
"Max Supply System 2";"";47018;"°C";s16;10;50;800;600;R/W;
"Max Supply System 1";"";47019;"°C";s16;10;50;800;600;R/W;
"Own Heating Curve P7";"User defined heating curve point";47020;"°C";s8;1;5;80;15;R/W;
"Own Heating Curve P6";"User defined heating curve point";47021;"°C";s8;1;5;80;15;R/W;
"Own Heating Curve P5";"User defined heating curve point";47022;"°C";s8;1;5;80;26;R/W;
"Own Heating Curve P4";"User defined heating curve point";47023;"°C";s8;1;5;80;32;R/W;
"Own Heating Curve P3";"User defined heating curve point";47024;"°C";s8;1;5;80;35;R/W;
"Own Heating Curve P2";"User defined heating curve point";47025;"°C";s8;1;5;80;40;R/W;
"Own Heating Curve P1";"User defined heating curve point";47026;"°C";s8;1;5;80;45;R/W;
"Point offset outdoor temp.";"Outdoor temperature point where the heat curve is offset";47027;"°C";s8;1;-40;30;0;R/W;
"Point offset";"Amount of offset at the point offset temperature";47028;"°C";s8;1;-10;10;0;R/W;
"External adjustment S4";"Change of the offset of the heat curve when closing the external adjustment input";47029;"";s8;1;-10;10;0;R/W;
"External adjustment S3";"Change of the offset of the heat curve when closing the external adjustment input";47030;"";s8;1;-10;10;0;R/W;
"External adjustment S2";"Change of the offset of the heat curve when closing the external adjustment input";47031;"";s8;1;-10;10;0;R/W;
"External adjustment S1";"Change of the offset of the heat curve when closing the external adjustment input";47032;"";s8;1;-10;10;0;R/W;
"External adjustment with room sensor S4";"Room temperature setting when closing the external adjustment input";47033;"°C";s16;10;50;300;200;R/W;
"External adjustment with room sensor S3";"Room temperature setting when closing the external adjustment input";47034;"°C";s16;10;50;300;200;R/W;
"External adjustment with room sensor S2";"Room temperature setting when closing the external adjustment input";47035;"°C";s16;10;50;300;200;R/W;
"External adjustment with room sensor S1";"Room temperature setting when closing the external adjustment input";47036;"°C";s16;10;50;300;200;R/W;
"Hot water comfort mode";"Setting in menu 2.2. 0=Economy,1=Normal,2=Luxury,4=Smart Control 0=Economy 1=Normal 2=Luxury";47041;"";s8;1;0;4;1;R/W;
"Start temperature HW Luxury";"Start temperature for heating water";47043;"°C";s16;10;50;700;520;R/W;
"Start temperature HW Normal";"Start temperature for heating water";47044;"°C";s16;10;50;700;490;R/W;
"Start temperature HW Economy";"Start temperature for heating water";47045;"°C";s16;10;50;700;450;R/W;
"Stop temperature Periodic HW";"Temperature where hot water generation will stop";47046;"°C";s16;10;550;700;550;R/W;
"Stop temperature HW Luxury";"Temperature where hot water generation will stop";47047;"°C";s16;10;50;700;580;R/W;
"Stop temperature HW Normal";"Temperature where hot water generation will stop";47048;"°C";s16;10;50;700;550;R/W;
"Stop temperature HW Economy";"Temperature where hot water generation will stop";47049;"°C";s16;10;50;700;510;R/W;
"Periodic HW";"Activates the periodic hot water generation";47050;"";s8;1;0;1;1;R/W;
"Periodic HW Interval";"Interval between Periodic hot water sessions";47051;"days";s8;1;1;90;14;R/W;
"Run time HWC";"Run time for the hot water circulation system";47054;"min";s8;1;1;60;60;R/W;
"Still time HWC";"Still time for the hot water circulation system";47055;"min";s8;1;0;60;0;R/W;
"Max diff VBF-BerVBF";"Largest allowed difference between Supply and calc supply";47100;"°C";u8;10;0;0;0;R/W;
"Comp freq reg P";"Compressor frequency regulator P";47101;"";u8;1;0;0;0;R/W;
"Comp freq max delta F";"Maximum change of copmpressor frequency in compressor frequency regulator";47102;"Hz";s8;1;0;0;0;R/W;
"Min comp freq";"Minimum allowed compressor frequency";47103;"Hz";s16;1;0;0;0;R/W;
"Max comp freq";"Maximum allowed compressor frequency";47104;"Hz";s16;1;0;0;0;R/W;
"Language";"Display language in the heat pump 0=English 1=Svenska 2=Deutsch 3=Francais 4=Espanol 5=Suomi 6=Lietuviu 7=Cesky 8=Polski 9=Nederlands 10=Norsk 11=Dansk 12=Eesti 13=Latviesu 16=Magyar";47131;"";s8;1;0;21;0;R/W;
"Period HW";"";47134;"min";u8;1;0;180;60;R/W;
"Period Heat";"";47135;"min";u8;1;0;180;0;R/W;
"Operational mode";"The operational mode of the heat pump 0=Auto 1=Manual 2=Add. heat only";47137;"";u8;1;0;2;0;R/W;
"Operational mode heat medium pump";" 10=Intermittent 20=Continous 30=Economy 40=Auto";47138;"";u8;1;10;40;40;R/W;
"DM start heating";"The value the degree minutes needed to be reached for the pump to start heating";47206;"";s16;1;-1000;-30;-60;R/W;
"DM between add. steps";"The number of degree minutes between start of each electric addition step";47209;"";s16;1;0;0;0;R/W;
"Max int add. power";"";47212;"kW";s16;100;0;4500;600;R/W;
"Fuse";"Size of the fuse that the HP is connected to";47214;"A";u16;1;1;400;16;R/W;
"Exhaust Fan speed 4";"";47261;"%";u8;1;0;100;100;R/W;
"Exhaust Fan speed 3";"";47262;"%";u8;1;0;100;80;R/W;
"Exhaust Fan speed 2";"";47263;"%";u8;1;0;100;30;R/W;
"Exhaust Fan speed 1";"";47264;"%";u8;1;0;100;0;R/W;
"Exhaust Fan speed normal";"";47265;"%";u8;1;0;100;65;R/W;
"Fan return time 4";"Time from a changed fan speed until it returns to normal speed";47271;"h";u8;1;1;99;4;R/W;
"Fan return time 3";"Time from a changed fan speed until it returns to normal speed";47272;"h";u8;1;1;99;4;R/W;
"Fan return time 2";"Time from a changed fan speed until it returns to normal speed";47273;"h";u8;1;1;99;4;R/W;
"Fan return time 1";"Time from a changed fan speed until it returns to normal speed";47274;"h";u8;1;1;99;4;R/W;
"Filter Reminder period";"Time between the reminder of filter replacement/cleaning.";47275;"Months";u8;1;1;24;3;R/W;
"Floor drying";" 0=Off 1=On";47276;"";u8;1;0;1;0;R/W;
"Floor drying period 7";"Days each period is active";47277;"days";u8;1;0;30;2;R/W;
"Floor drying period 6";"Days each period is active";47278;"days";u8;1;0;30;2;R/W;
"Floor drying period 5";"Days each period is active";47279;"days";u8;1;0;30;2;R/W;
"Floor drying period 4";"Days each period is active";47280;"days";u8;1;0;30;3;R/W;
"Floor drying period 3";"Days each period is active";47281;"days";u8;1;0;30;2;R/W;
"Floor drying period 2";"Days each period is active";47282;"days";u8;1;0;30;2;R/W;
"Floor drying period 1";"Days each period is active";47283;"days";u8;1;0;30;2;R/W;
"Floor drying temp. 7";"Supply temperature each period";47284;"°C";u8;1;15;70;20;R/W;
"Floor drying temp. 6";"Supply temperature each period";47285;"°C";u8;1;15;70;30;R/W;
"Floor drying temp. 5";"Supply temperature each period";47286;"°C";u8;1;15;70;40;R/W;
"Floor drying temp. 4";"Supply temperature each period";47287;"°C";u8;1;15;70;45;R/W;
"Floor drying temp. 3";"Supply temperature each period";47288;"°C";u8;1;15;70;40;R/W;
"Floor drying temp. 2";"Supply temperature each period";47289;"°C";u8;1;15;70;30;R/W;
"Floor drying temp. 1";"Supply temperature each period";47290;"°C";u8;1;15;70;20;R/W;
"DOT";"Dimensioning outdoor temperature";47300;"°C";s16;10;-400;200;-180;R/W;
"delta T at DOT";"Delta T (BT12-BT3)at dimensioning outdoor temperature";47301;"°C";s16;10;10;250;100;R/W;
"Climate system 2 accessory";"Activates the climate system 2 accessory 0=Off 1=On";47302;"";u8;1;0;1;0;R/W;
"Climate system 3 accessory";"Activates the climate system 3 accessory 0=Off 1=On";47303;"";u8;1;0;1;0;R/W;
"Climate system 4 accessory";"Activates the climate system 4 accessory 0=Off 1=On";47304;"";u8;1;0;1;0;R/W;
"Climate system 4 mixing valve amp.";"Mixing valve amplification for extra climate systems";47305;"";s8;10;1;100;10;R/W;
"Climate system 3 mixing valve amp.";"Mixing valve amplification for extra climate systems";47306;"";s8;10;1;100;10;R/W;
"Climate system 2 mixing valve amp.";"Mixing valve amplification for extra climate systems";47307;"";s8;10;1;100;10;R/W;
"Climate system 4 shunt wait";"Wait time between changes of the shunt in extra climate systems";47308;"secs";s16;10;10;300;30;R/W;
"Climate system 3 shunt wait";"Wait time between changes of the shunt in extra climate systems";47309;"secs";s16;10;10;300;30;R/W;
"Climate system 2 shunt wait";"Wait time between changes of the shunt in extra climate systems";47310;"secs";s16;10;10;300;30;R/W;
"SMS40 accessory";"Activates the SMS40 accessory";47352;"";u8;1;0;1;0;R/W;
"Allow Additive Heating";"Whether to allow additive heating (only valid for operational mode Manual)";47370;"";u8;1;0;1;1;R/W;
"Allow Heating";"Whether to allow heating (only valid for operational mode Manual or Add. heat only)";47371;"";u8;1;0;1;1;R/W;
"Start Temperature Cooling";"Start temperature for cooling, as set in menu 4.9.2 0=Off 1=On";47374;"°C";s16;10;-200;400;250;R/W;
"Stop Temperature Heating";"Stop temperature for heating, as set in menu 4.9.2";47375;"°C";s16;10;-200;400;170;R/W;
"Stop Temperature Additive";"Stop temperature for additive, as set in menu 4.9.2";47376;"°C";s16;10;-250;400;150;R/W;
"Outdoor Filter Time";" 12=12 Hours 24=24 Hours";47377;"h";u8;1;0;48;24;R/W;
"Max diff. comp.";"";47378;"°C";s16;10;10;250;100;R/W;
"Max diff. add.";"";47379;"°C";s16;10;10;240;70;R/W;
"Date format";" 1=DD-MM-YY 2=YY-MM-DD";47384;"";u8;1;1;2;1;R/W;
"Time format";" 12=12 hours 24=24 Hours";47385;"";u8;1;12;24;24;R/W;
"HW production";"Activates hot water production where applicable 0=Off 1=On";47387;"";u8;1;0;1;0;R/W;
"Alarm lower room temp.";"Lowers the room temperature during red light alarms to notify the occupants of the building that something is the matter 0=Off 1=On";47388;"";u8;1;0;1;0;R/W;
"Alarm lower HW temp.";"Lowers the hot water temperature during red light alarms to notify the occupants of the building that something is the matter 0=Off 1=On";47389;"";u8;1;0;1;1;R/W;
"Use room sensor S4";"When activated the system uses the room sensor 0=Off 1=On";47391;"";u8;1;0;1;0;R/W;
"Use room sensor S3";"When activated the system uses the room sensor 0=Off 1=On";47392;"";u8;1;0;1;0;R/W;
"Use room sensor S2";"When activated the system uses the room sensor 0=Off 1=On";47393;"";u8;1;0;1;0;R/W;
"Use room sensor S1";"When activated the system uses the room sensor 0=Off 1=On";47394;"";u8;1;0;1;0;R/W;
"Room sensor setpoint S4";"Sets the room temperature setpoint for the system";47395;"°C";s16;10;50;300;200;R/W;
"Room sensor setpoint S3";"Sets the room temperature setpoint for the system";47396;"°C";s16;10;50;300;200;R/W;
"Room sensor setpoint S2";"Sets the room temperature setpoint for the system";47397;"°C";s16;10;50;300;200;R/W;
"Room sensor setpoint S1";"Sets the room temperature setpoint for the system";47398;"°C";s16;10;50;300;200;R/W;
"Room sensor factor S4";"Setting of how much the difference between set and actual room temperature should affect the supply temperature.";47399;"";u8;10;0;60;10;R/W;
"Room sensor factor S3";"Setting of how much the difference between set and actual room temperature should affect the supply temperature.";47400;"";u8;10;0;60;10;R/W;
"Room sensor factor S2";"Setting of how much the difference between set and actual room temperature should affect the supply temperature.";47401;"";u8;10;0;60;10;R/W;
"Room sensor factor S1";"Setting of how much the difference between set and actual room temperature should affect the supply temperature.";47402;"";u8;10;0;60;10;R/W;
"preset flow clim. sys.";"Preset flow setting for climate system. 0 = manual setting, 1 = radiator, 2 = floor heating, 3 = radiator + floor heating.";47442;"";u8;1;0;3;1;R/W;
"Heat Curve S8";"Heat curve, see manual for more information";47525;"";s8;1;0;15;9;R/W;
"Night cooling";"If the fan should have a higher speed when there is a high room temp and a low outdoor temp. 0=Off 1=On";47537;"";u8;1;0;1;0;R/W;
"Start room temp. night cooling";"";47538;"°C";u8;1;20;30;25;R/W;
"Night Cooling Min. diff.";"Minimum difference between room temp and outdoor temp to start night cooling";47539;"°C";u8;1;3;10;6;R/W;
"Heat Curve S7";"Heat curve, see manual for more information";47567;"";s8;1;0;15;9;R/W;
"Holiday - Activated";"0=inactive, 10=active";48043;"";u8;1;0;10;0;R/W;
"DM diff start add.";"The value below the last compressor step the degree minutes needed to be reached for the pump to start electric addition";48072;"";s16;1;0;0;0;R/W;
"Temporary Lux";"0=Off, 1=3h, 2=6h, 3=12h, 4=One time increase";48132;"";s8;1;0;0;0;R/W;
"SCA accessory";"Activates the SCA accessory";48201;"";u8;1;0;1;0;R/W;
"Max charge pump reg speed";"Max heat medium pump reg speed";48275;"%";u8;1;50;100;100;R/W;
"Charge method HW";"Heating medium pump control when hot water is charged";48281;"";u8;1;0;1;1;R/W;
"SG Ready heating";"Sets whether or not SG Ready should affect heating";48282;"";u8;1;0;1;1;R/W;
"SG Ready cooling";"Sets whether or not SG Ready should affect cooling";48283;"";u8;1;0;1;1;R/W;
"SG Ready hot water";"Sets whether or not SG Ready should affect hot water";48284;"";u8;1;0;1;1;R/W;
"SG Ready pool";"Sets whether or not SG Ready should affect pool";48285;"";u8;1;0;1;1;R/W;
"Auto heat medium pump speed, hw";"Auto heat medium pump speed hw";48452;"%";s8;1;0;1;1;R/W;
"Auto heat medium pump speed, heat";"Auto heat medium pump speed heat";48453;"%";s8;1;0;1;1;R/W;
"Auto heat medium pump speed, pool";"Auto heat medium pump speed pool";48454;"%";s8;1;0;1;1;R/W;
"Auto heat medium pump speed, cool";"Auto heat medium pump speed cool";48455;"%";s8;1;0;1;0;R/W;
"Heat Curve S6";"Heat curve, see manual for more information";48488;"";s8;1;0;15;9;R/W;
"Heat Curve S5";"Heat curve, see manual for more information";48489;"";s8;1;0;15;9;R/W;
"Heat Offset S8";"Offset of the heat curve, see manual for more information";48491;"";s8;1;-10;10;0;R/W;
"Heat Offset S7";"Offset of the heat curve, see manual for more information";48492;"";s8;1;-10;10;0;R/W;
"Heat Offset S6";"Offset of the heat curve, see manual for more information";48493;"";s8;1;-10;10;0;R/W;
"Heat Offset S5";"Offset of the heat curve, see manual for more information";48494;"";s8;1;-10;10;0;R/W;
"Min Supply System 8";"";48495;"°C";s16;10;50;700;200;R/W;
"Min Supply System 7";"";48496;"°C";s16;10;50;700;200;R/W;
"Min Supply System 6";"";48497;"°C";s16;10;50;700;200;R/W;
"Min Supply System 5";"";48498;"°C";s16;10;50;700;200;R/W;
"Max Supply System 8";"";48499;"°C";s16;10;50;800;600;R/W;
"Max Supply System 7";"";48500;"°C";s16;10;50;800;600;R/W;
"Max Supply System 6";"";48501;"°C";s16;10;50;800;600;R/W;
"Max Supply System 5";"";48502;"°C";s16;10;50;800;600;R/W;
"External adjustment S8";"Change of the offset of the heat curve when closing the external adjustment input";48503;"";s8;1;-10;10;0;R/W;
"External adjustment S7";"Change of the offset of the heat curve when closing the external adjustment input";48504;"";s8;1;-10;10;0;R/W;
"External adjustment S6";"Change of the offset of the heat curve when closing the external adjustment input";48505;"";s8;1;-10;10;0;R/W;
"External adjustment S5";"Change of the offset of the heat curve when closing the external adjustment input";48506;"";s8;1;-10;10;0;R/W;
"External adjustment with room sensor S8";"Room temperature setting when closing the external adjustment input";48507;"°C";s16;10;50;300;200;R/W;
"External adjustment with room sensor S7";"Room temperature setting when closing the external adjustment input";48508;"°C";s16;10;50;300;200;R/W;
"External adjustment with room sensor S6";"Room temperature setting when closing the external adjustment input";48509;"°C";s16;10;50;300;200;R/W;
"External adjustment with room sensor S5";"Room temperature setting when closing the external adjustment input";48510;"°C";s16;10;50;300;200;R/W;
"Climate system 5 accessory";"Activates the climate system 5 accessory";48569;"";u8;1;0;1;0;R/W;
"Climate system 6 accessory";"Activates the climate system 6 accessory";48570;"";u8;1;0;1;0;R/W;
"Climate system 7 accessory";"Activates the climate system 7 accessory";48571;"";u8;1;0;1;0;R/W;
"Climate system 8 accessory";"Activates the climate system 8 accessory";48572;"";u8;1;0;1;0;R/W;
"Climate system 8 mixing valve amp.";"Mixing valve amplification for extra climate systems";48573;"";s8;10;1;100;10;R/W;
"Climate system 7 mixing valve amp.";"Mixing valve amplification for extra climate systems";48574;"";s8;10;1;100;10;R/W;
"Climate system 6 mixing valve amp.";"Mixing valve amplification for extra climate systems";48575;"";s8;10;1;100;10;R/W;
"Climate system 5 mixing valve amp.";"Mixing valve amplification for extra climate systems";48576;"";s8;10;1;100;10;R/W;
"Climate system 8 shunt wait";"Wait time between changes of the shunt in extra climate systems";48577;"secs";s16;10;10;300;30;R/W;
"Climate system 7 shunt wait";"Wait time between changes of the shunt in extra climate systems";48578;"secs";s16;10;10;300;30;R/W;
"Climate system 6 shunt wait";"Wait time between changes of the shunt in extra climate systems";48579;"secs";s16;10;10;300;30;R/W;
"Climate system 5 shunt wait";"Wait time between changes of the shunt in extra climate systems";48580;"secs";s16;10;10;300;30;R/W;
"Cut off frequency activated 2";"Cut off frequency activated";48659;"";s8;1;0;1;0;R/W;
"Cut off frequency activated 1";"Cut off frequency activated";48660;"";s8;1;0;1;0;R/W;
"Cut off frequency start 2";"Cut off frequency start";48661;"Hz";u8;1;17;115;17;R/W;
"Cut off frequency start 1";"Cut off frequency start";48662;"Hz";u8;1;17;115;17;R/W;
"Cut off frequency stop 2";"Cut off frequency stop";48663;"Hz";u8;1;22;120;22;R/W;
"Cut off frequency stop 1";"Cut off frequency stop";48664;"Hz";u8;1;22;120;22;R/W;
"Use room sensor S8";"When activated the system uses the room sensor";48675;"";u8;1;0;1;0;R/W;
"Use room sensor S7";"When activated the system uses the room sensor";48676;"";u8;1;0;1;0;R/W;
"Use room sensor S6";"When activated the system uses the room sensor";48677;"";u8;1;0;1;0;R/W;
"Use room sensor S5";"When activated the system uses the room sensor";48678;"";u8;1;0;1;0;R/W;
"Room sensor setpoint S8";"Sets the room temperature setpoint for the system";48680;"°C";s16;10;50;300;200;R/W;
"Room sensor setpoint S7";"Sets the room temperature setpoint for the system";48681;"°C";s16;10;50;300;200;R/W;
"Room sensor setpoint S6";"Sets the room temperature setpoint for the system";48682;"°C";s16;10;50;300;200;R/W;
"Room sensor setpoint S5";"Sets the room temperature setpoint for the system";48683;"°C";s16;10;50;300;200;R/W;
"Room sensor factor S8";"Setting of how much the difference between set and actual room temperature should affect the supply temperature.";48685;"";u8;10;0;60;10;R/W;
"Room sensor factor S7";"Setting of how much the difference between set and actual room temperature should affect the supply temperature.";48686;"";u8;10;0;60;10;R/W;
"Room sensor factor S6";"Setting of how much the difference between set and actual room temperature should affect the supply temperature.";48687;"";u8;10;0;60;10;R/W;
"Room sensor factor S5";"Setting of how much the difference between set and actual room temperature should affect the supply temperature.";48688;"";u8;10;0;60;10;R/W;
"Cool offset S8";"Offset of the cool curve, see manual for more information ";48732;" ";s8;1;-10;10;0;R/W;
"Cool offset S7";"Offset of the cool curve, see manual for more information ";48733;" ";s8;1;-10;10;0;R/W;
"Cool offset S6";"Offset of the cool curve, see manual for more information ";48734;" ";s8;1;-10;10;0;R/W;
"Cool offset S5";"Offset of the cool curve, see manual for more information ";48735;" ";s8;1;-10;10;0;R/W;
"Cool offset S4";"Offset of the cool curve, see manual for more information ";48736;" ";s8;1;-10;10;0;R/W;
"Cool offset S3";"Offset of the cool curve, see manual for more information ";48737;" ";s8;1;-10;10;0;R/W;
"Cool offset S2";"Offset of the cool curve, see manual for more information ";48738;" ";s8;1;-10;10;0;R/W;
"Cool offset S1";"Offset of the cool curve, see manual for more information ";48739;" ";s8;1;-10;10;0;R/W;
"Hot water high power mode";"";48743;"";s8;1;0;1;0;R/W;
"Transformer ratio";"Ratio of the current measurement transformers";48755;"";u16;1;300;2500;300;R/W;
"RH set value";"RH set value";48794;"%";s8;1;30;90;60;R/W;
"Prevent humidity S8 ";" ";48810;" ";s8;1;0;1;0;R/W;
"Prevent humidity S7";" ";48811;" ";s8;1;0;1;0;R/W;
"Prevent humidity S6";" ";48812;" ";s8;1;0;1;0;R/W;
"Prevent humidity S5";" ";48813;" ";s8;1;0;1;0;R/W;
"Prevent humidity S4";" ";48814;" ";s8;1;0;1;0;R/W;
"Prevent humidity S3";" ";48815;" ";s8;1;0;1;0;R/W;
"Prevent humidity S2";" ";48816;" ";s8;1;0;1;0;R/W;
"Prevent humidity S1";" ";48817;" ";s8;1;0;1;0;R/W;
"Outdoor Air Fan Speed";"";48890;"%";u8;1;10;100;100;R/W;
"Setting up ventilation";"Setting up ventilation for normal speed.";48891;"";u8;1;0;0;0;R/W;
"Setting up ventilation, OA mixing";"Setting up ventilation for outdoor air mixing when used.";48892;"";u8;1;0;0;0;R/W;
"Energy Meter Factor X23";"Energy meter factor X23, energy per pulse";48908;"Wh";u16;1;1;10000;1000;R/W;
"Energy Meter Factor X22";"Energy meter factor X22, energy per pulse";48909;"Wh";u16;1;1;10000;1000;R/W;
"Energy Meter X23";"Activates the external energy meter";48910;"";u8;1;0;1;0;R/W;
"Energy Meter X22";"Activates the external energy meter";48911;"";u8;1;0;1;0;R/W;
"Max int add. power, SG Ready";"";48914;"kW";s16;100;0;4500;650;R/W;
"Real air flow";"Externally measured air flow during ventilation adjustments.";48915;"";s16;1;70;400;-32768;R/W;
"Humidity factor";"Setting of how much the difference between set and actual room humidity should affect the supply temperature.";48926;"";u8;10;5;100;10;R/W;
"Humidity cool factor";"Setting of how much the difference between set and actual room humidity should affect the supply temperature in cooling mode.";48927;"";u8;10;0;0;0;R/W;
"EME10 Activated";"0=not activated, 1=activated";48930;"";u8;1;0;1;0;R/W;
"EME PV Panel Affect Heating";"0=not affecting, 1=affecting";48931;"";u8;1;0;1;0;R/W;
"EME PV Panel Affect Hot Water";"0=not affecting, 1=affecting";48932;"";u8;1;0;1;0;R/W;
"Outdoor Air Fan Speed, high temp.";"";48947;"%";u8;1;0;100;35;R/W;
"FLM 1 set point, cooling";"Set point, cooling, when using FLM cooling";48968;"°C";s16;10;50;400;210;R/W;
"Outdoor Air Mixing function";"Activates the Outdoor Air Mixing function.";48970;"";u8;1;0;1;0;R/W;
"Outdoor air max. temp.";"Maximum outdoor air temperature set.";48971;"";s8;1;0;40;10;R/W;
"Outdoor air min. temp.";"Minimum outdoor air temperature set.";48972;"";s8;1;-10;10;-5;R/W;
"Reduced ventilation";"Outdoor air reduced ventilation. 0 = deactivated, 1 = activated.";48973;"";u8;1;0;1;0;R/W;
"High outdoor air temperature";"Above this limit the ventilation is reduced.";48974;"°C";s16;1;20;50;25;R/W;
"OEK accessory";"Activates the OEK Accessory.";48975;"";u8;1;0;1;0;R/W;
"Smart home room control";"";48976;"";u8;1;0;1;0;R/W;
"SCA solar heating";"SCA solar heating: 0=not activated, 1=activated";49223;"";u8;1;0;1;0;R/W;
"SCA ext. hot water";"SCA external hot water: 0=not activated, 1=activated";49224;"";u8;1;0;1;0;R/W;
"Block top frequencies";"Block compressor top frequencies";49227;"Hz";u8;1;0;1;0;R/W;
"Silent Mode Max Speed";"";49282;"Hz";u8;1;80;120;120;R/W;
"Energy Meter pulses per kWh X23";"Energy meter factor X23, pulses per kWh";49285;"";u16;1;1;10000;500;R/W;
"Energy Meter pulses per kWh X22";"Energy meter factor X22, pulses per kWh";49286;"";u16;1;1;10000;500;R/W;
"Energy Meter mode X23";"Energy meter X23 in mode Wh/pulse = 0 or pulses/kWh = 1";49287;"";u8;1;0;1;0;R/W;
"Energy Meter mode X22";"Energy meter X22 in mode Wh/pulse = 0 or pulses/kWh = 1";49288;"";u8;1;0;1;0;R/W;
"Ground water pump speed control ";" ";49289;" ";s8;1;0;1;0;R/W;
"EME20 Activated";"0=not activated, 1=activated";49297;"";u8;1;0;1;0;R/W;
"EME PV Panel Affect Pool";"0=not affecting, 1=affecting";49298;"";u8;1;0;0;0;R/W;
"Night cooling";"If the fan should have a higher speed when there is a high room temp and a low outdoor temp.";49358;"";u8;1;0;1;0;R/W;
"Night cooling";"If the fan should have a higher speed when there is a high room temp and a low outdoor temp.";49359;"";u8;1;0;1;0;R/W;
"Night cooling";"If the fan should have a higher speed when there is a high room temp and a low outdoor temp.";49360;"";u8;1;0;1;0;R/W;
"Start room temp. night cooling";"";49361;"°C";u8;1;20;30;25;R/W;
"Start room temp. night cooling";"";49362;"°C";u8;1;20;30;25;R/W;
"Start room temp. night cooling";"";49363;"°C";u8;1;20;30;25;R/W;
"Night Cooling Min. diff.";"Minimum difference between room temp and outdoor temp to start night cooling";49364;"°C";u8;1;3;10;6;R/W;
"Night Cooling Min. diff.";"Minimum difference between room temp and outdoor temp to start night cooling";49365;"°C";u8;1;3;10;6;R/W;
"Night Cooling Min. diff.";"Minimum difference between room temp and outdoor temp to start night cooling";49366;"°C";u8;1;3;10;6;R/W;
