ModbusManager 1.0.9
20200624
Product: SMO40
Database: 8310
Title;Info;ID;Unit;Size;Factor;Min;Max;Default;Mode
"EB103 F2120 Min Fan Speed";"F2120 Current Min Fan Speed";41596;"rpm";u16;1;0;0;0;R;
"EB103 F2120 Max Compressor Speed";"F2120 Current Max Compressor Speed";41597;"Hz";u16;10;0;0;0;R;
"EB103 F2120 Min Compressor Speed";"F2120 Current Min Compressor Speed";41598;"Hz";u16;10;0;0;0;R;
"EB103 F2120 Calculated Power";"F2120 Current Calculated Power";41599;"kW";u16;10;0;0;0;R;
"EB103 F2120 Time To Defrost";"";41600;"min";u16;1;0;0;0;R;
"EB102 F2120 Alarm Number";"";41618;"";u8;1;0;0;0;R;
"EB102 F2120 Fan Speed";"F2120 Current Fan Speed";41619;"rpm";u16;1;0;0;0;R;
"EB102 F2120 Max Fan Speed";"F2120 Current Max Fan Speed";41620;"rpm";u16;1;0;0;0;R;
"EB102 F2120 Min Fan Speed";"F2120 Current Min Fan Speed";41621;"rpm";u16;1;0;0;0;R;
"EB102 F2120 Max Compressor Speed";"F2120 Current Max Compressor Speed";41622;"Hz";u16;10;0;0;0;R;
"EB102 F2120 Min Compressor Speed";"F2120 Current Min Compressor Speed";41623;"Hz";u16;10;0;0;0;R;
"EB102 F2120 Calculated Power";"F2120 Current Calculated Power";41624;"kW";u16;10;0;0;0;R;
"EB102 F2120 Time To Defrost";"";41625;"min";u16;1;0;0;0;R;
"Smart energy source prioritze in hot water";"Smart energy source prioritze in hot water, 0 = Compressor, 1 = OPT10, 2 = Internal addition";41705;"";u8;1;0;0;0;R;
"EB108-EP14 Alarm condensor in level";"Alarm condensor in level";41744;"°C";s16;10;0;0;0;R;
"EB108-EP14 Alarm condensor out level";"Alarm condensor out level";41745;"°C";s16;10;0;0;0;R;
"EB107-EP14 Alarm condensor in level";"Alarm condensor in level";41748;"°C";s16;10;0;0;0;R;
"EB107-EP14 Alarm condensor out level";"Alarm condensor out level";41749;"°C";s16;10;0;0;0;R;
"EB106-EP14 Alarm condensor in level";"Alarm condensor in level";41752;"°C";s16;10;0;0;0;R;
"EB106-EP14 Alarm condensor out level";"Alarm condensor out level";41753;"°C";s16;10;0;0;0;R;
"EB105-EP14 Alarm condensor in level";"Alarm condensor in level";41756;"°C";s16;10;0;0;0;R;
"EB105-EP14 Alarm condensor out level";"Alarm condensor out level";41757;"°C";s16;10;0;0;0;R;
"EB104-EP14 Alarm condensor in level";"Alarm condensor in level";41760;"°C";s16;10;0;0;0;R;
"EB104-EP14 Alarm condensor out level";"Alarm condensor out level";41761;"°C";s16;10;0;0;0;R;
"EB103-EP14 Alarm condensor in level";"Alarm condensor in level";41764;"°C";s16;10;0;0;0;R;
"EB103-EP14 Alarm condensor out level";"Alarm condensor out level";41765;"°C";s16;10;0;0;0;R;
"EB102-EP14 Alarm condensor in level";"Alarm condensor in level";41768;"°C";s16;10;0;0;0;R;
"EB102-EP14 Alarm condensor out level";"Alarm condensor out level";41769;"°C";s16;10;0;0;0;R;
"EB101-EP14 Alarm condensor in level";"Alarm condensor in level";41772;"°C";s16;10;0;0;0;R;
"EB101-EP14 Alarm condensor out level";"Alarm condensor out level";41773;"°C";s16;10;0;0;0;R;
"Smart Price Adaption Price";"The current electric price";41928;"";u16;100;0;0;0;R;
"Smart Price Adaption Price Level";"Whether the current price is unknown (0), low (1), medium (2), high (3)";41929;"";u8;1;0;0;0;R;
"AA23-BE5 Power 10";"";41930;"W";u16;1;0;0;0;R;
"AA23-BE5 Power 9";"";41931;"W";u16;1;0;0;0;R;
"AA23-BE5 Power 8";"";41932;"W";u16;1;0;0;0;R;
"AA23-BE5 Power 7";"";41933;"W";u16;1;0;0;0;R;
"AA23-BE5 Power 6";"";41934;"W";u16;1;0;0;0;R;
"AA23-BE5 Power 5";"";41935;"W";u16;1;0;0;0;R;
"AA23-BE5 Power 4";"";41936;"W";u16;1;0;0;0;R;
"AA23-BE5 Power 3";"";41937;"W";u16;1;0;0;0;R;
"AA23-BE5 Power 2";"";41938;"W";u16;1;0;0;0;R;
"AA23-BE5 Power 1";"";41939;"W";u16;1;0;0;0;R;
"AA23-BE5 Error High 10";"";41940;"W";u16;1;0;0;0;R;
"AA23-BE5 Error High 9";"";41941;"W";u16;1;0;0;0;R;
"AA23-BE5 Error High 8";"";41942;"W";u16;1;0;0;0;R;
"AA23-BE5 Error High 7";"";41943;"W";u16;1;0;0;0;R;
"AA23-BE5 Error High 6";"";41944;"W";u16;1;0;0;0;R;
"AA23-BE5 Error High 5";"";41945;"W";u16;1;0;0;0;R;
"AA23-BE5 Error High 4";"";41946;"W";u16;1;0;0;0;R;
"AA23-BE5 Error High 3";"";41947;"W";u16;1;0;0;0;R;
"AA23-BE5 Error High 2";"";41948;"W";u16;1;0;0;0;R;
"AA23-BE5 Error High 1";"";41949;"W";u16;1;0;0;0;R;
"AA23-BE5 Error Low 10";"";41950;"W";u16;1;0;0;0;R;
"AA23-BE5 Error Low 9";"";41951;"W";u16;1;0;0;0;R;
"AA23-BE5 Error Low 8";"";41952;"W";u16;1;0;0;0;R;
"AA23-BE5 Error Low 7";"";41953;"W";u16;1;0;0;0;R;
"AA23-BE5 Error Low 6";"";41954;"W";u16;1;0;0;0;R;
"AA23-BE5 Error Low 5";"";41955;"W";u16;1;0;0;0;R;
"AA23-BE5 Error Low 4";"";41956;"W";u16;1;0;0;0;R;
"AA23-BE5 Error Low 3";"";41957;"W";u16;1;0;0;0;R;
"AA23-BE5 Error Low 2";"";41958;"W";u16;1;0;0;0;R;
"AA23-BE5 Error Low 1";"";41959;"W";u16;1;0;0;0;R;
"AA23-BE5 Com Percentage 10";"";41960;"%";u8;1;0;0;0;R;
"AA23-BE5 Com Percentage 9";"";41961;"%";u8;1;0;0;0;R;
"AA23-BE5 Com Percentage 8";"";41962;"%";u8;1;0;0;0;R;
"AA23-BE5 Com Percentage 7";"";41963;"%";u8;1;0;0;0;R;
"AA23-BE5 Com Percentage 6";"";41964;"%";u8;1;0;0;0;R;
"AA23-BE5 Com Percentage 5";"";41965;"%";u8;1;0;0;0;R;
"AA23-BE5 Com Percentage 4";"";41966;"%";u8;1;0;0;0;R;
"AA23-BE5 Com Percentage 3";"";41967;"%";u8;1;0;0;0;R;
"AA23-BE5 Com Percentage 2";"";41968;"%";u8;1;0;0;0;R;
"AA23-BE5 Com Percentage 1";"";41969;"%";u8;1;0;0;0;R;
"AA23-BE5 Voltage1 10";"";41980;"V";u16;10;0;0;0;R;
"AA23-BE5 Voltage1 9";"";41981;"V";u16;10;0;0;0;R;
"AA23-BE5 Voltage1 8";"";41982;"V";u16;10;0;0;0;R;
"AA23-BE5 Voltage1 7";"";41983;"V";u16;10;0;0;0;R;
"AA23-BE5 Voltage1 6";"";41984;"V";u16;10;0;0;0;R;
"AA23-BE5 Voltage1 5";"";41985;"V";u16;10;0;0;0;R;
"AA23-BE5 Voltage1 4";"";41986;"V";u16;10;0;0;0;R;
"AA23-BE5 Voltage1 3";"";41987;"V";u16;10;0;0;0;R;
"AA23-BE5 Voltage1 2";"";41988;"V";u16;10;0;0;0;R;
"AA23-BE5 Voltage1 1";"";41989;"V";u16;10;0;0;0;R;
"AA23-BE5 Voltage2 10";"";41990;"V";u16;10;0;0;0;R;
"AA23-BE5 Voltage2 9";"";41991;"V";u16;10;0;0;0;R;
"AA23-BE5 Voltage2 8";"";41992;"V";u16;10;0;0;0;R;
"AA23-BE5 Voltage2 7";"";41993;"V";u16;10;0;0;0;R;
"AA23-BE5 Voltage2 6";"";41994;"V";u16;10;0;0;0;R;
"AA23-BE5 Voltage2 5";"";41995;"V";u16;10;0;0;0;R;
"AA23-BE5 Voltage2 4";"";41996;"V";u16;10;0;0;0;R;
"AA23-BE5 Voltage2 3";"";41997;"V";u16;10;0;0;0;R;
"AA23-BE5 Voltage2 2";"";41998;"V";u16;10;0;0;0;R;
"AA23-BE5 Voltage2 1";"";41999;"V";u16;10;0;0;0;R;
"AA23-BE5 Temperature 10";"";42000;"°C";u16;10;0;0;0;R;
"AA23-BE5 Temperature 9";"";42001;"°C";u16;10;0;0;0;R;
"AA23-BE5 Temperature 8";"";42002;"°C";u16;10;0;0;0;R;
"AA23-BE5 Temperature 7";"";42003;"°C";u16;10;0;0;0;R;
"AA23-BE5 Temperature 6";"";42004;"°C";u16;10;0;0;0;R;
"AA23-BE5 Temperature 5";"";42005;"°C";u16;10;0;0;0;R;
"AA23-BE5 Temperature 4";"";42006;"°C";u16;10;0;0;0;R;
"AA23-BE5 Temperature 3";"";42007;"°C";u16;10;0;0;0;R;
"AA23-BE5 Temperature 2";"";42008;"°C";u16;10;0;0;0;R;
"AA23-BE5 Temperature 1";"";42009;"°C";u16;10;0;0;0;R;
"AA23-BE5 Energy 10";"";42010;"kWh";u32;10;0;0;0;R;
"AA23-BE5 Energy 9";"";42012;"kWh";u32;10;0;0;0;R;
"AA23-BE5 Energy 8";"";42014;"kWh";u32;10;0;0;0;R;
"AA23-BE5 Energy 7";"";42016;"kWh";u32;10;0;0;0;R;
"AA23-BE5 Energy 6";"";42018;"kWh";u32;10;0;0;0;R;
"AA23-BE5 Energy 5";"";42020;"kWh";u32;10;0;0;0;R;
"AA23-BE5 Energy 4";"";42022;"kWh";u32;10;0;0;0;R;
"AA23-BE5 Energy 3";"";42024;"kWh";u32;10;0;0;0;R;
"AA23-BE5 Energy 2";"";42026;"kWh";u32;10;0;0;0;R;
"AA23-BE5 Energy 1";"";42028;"kWh";u32;10;0;0;0;R;
"AA23-BE5 EME20 Version";"";42030;"";u16;1;0;0;0;R;
"PV Panel Heat Offset";"";42033;"°C";u8;10;0;0;0;R;
"PV Panel Pool Offset";"";42034;"°C";u8;10;0;0;0;R;
"AA23-BE5 EME20 Total Power";"";42035;"W";u32;1;0;0;0;R;
"AA23-BE5 EME20 Total Average Power";"";42037;"W";u32;1;0;0;0;R;
"AA23-BE5 EME20 Total Energy";"";42075;"kWh";u32;10;0;0;0;R;
"AA23-BE5 Alarm 504";"";42080;"";u8;1;0;0;0;R;
"AA23-BE5 Alarm 505";"";42081;"";u8;1;0;0;0;R;
"AA23-BE5 Alarm 506";"";42082;"";u8;1;0;0;0;R;
"AA23-BE5 Alarm 507";"";42083;"";u8;1;0;0;0;R;
"AA23-BE5 Alarm 508";"";42084;"";u8;1;0;0;0;R;
"AA23-BE5 Alarm 509";"";42085;"";u8;1;0;0;0;R;
"AA23-BE5 Alarm 510";"";42086;"";u8;1;0;0;0;R;
"AA23-BE5 Alarm 511";"";42087;"";u8;1;0;0;0;R;
"BT1 Average, 24h";"EB100-BT1 Outdoor temperature average, 24h";42100;"°C";s16;10;0;0;0;R;
"Used heating power average, 24h";"Used heating power average, 24h";42101;"°C";s16;10;0;0;0;R;
"BT22 Supply air temp.";"";42136;"°C";s16;10;0;0;0;R;
"BT22 Supply air temp.";"";42137;"°C";s16;10;0;0;0;R;
"BT22 Supply air temp.";"";42138;"°C";s16;10;0;0;0;R;
"AZ30-BT23 Outdoor temp. ERS 4";"";42139;"°C";s16;10;0;0;0;R;
"AZ30-BT23 Outdoor temp. ERS 3";"";42140;"°C";s16;10;0;0;0;R;
"AZ30-BT23 Outdoor temp. ERS 2";"";42141;"°C";s16;10;0;0;0;R;
"External ERS 4 accessory relays";"Indicates the status of the relays on the ERS accessory. The information is binary encoded. b0: K1, b1: K2, b2: K3, b3: K4";42150;"";u8;1;0;0;0;R;
"External ERS 3 accessory relays";"Indicates the status of the relays on the ERS accessory. The information is binary encoded. b0: K1, b1: K2, b2: K3, b3: K4";42151;"";u8;1;0;0;0;R;
"External ERS 2 accessory relays";"Indicates the status of the relays on the ERS accessory. The information is binary encoded. b0: K1, b1: K2, b2: K3, b3: K4";42152;"";u8;1;0;0;0;R;
"External ERS 4 accessory GQ2 speed";"Indicates the speed of the GQ2 fan speed on the ERS accessory.";42153;"%";u8;1;0;0;0;R;
"External ERS 3 accessory GQ2 speed";"Indicates the speed of the GQ2 fan speed on the ERS accessory.";42154;"%";u8;1;0;0;0;R;
"External ERS 2 accessory GQ2 speed";"Indicates the speed of the GQ2 fan speed on the ERS accessory.";42155;"%";u8;1;0;0;0;R;
"External ERS 4 accessory GQ3 speed";"Indicates the speed of the GQ3 fan speed on the ERS accessory.";42156;"%";u8;1;0;0;0;R;
"External ERS 3 accessory GQ3 speed";"Indicates the speed of the GQ3 fan speed on the ERS accessory.";42157;"%";u8;1;0;0;0;R;
"External ERS 2 accessory GQ3 speed";"Indicates the speed of the GQ3 fan speed on the ERS accessory.";42158;"%";u8;1;0;0;0;R;
"External ERS 4 accessory block status";"Indicates if the ERS accessory is externaly blocked.";42159;"";u8;1;0;0;0;R;
"External ERS 3 accessory block status";"Indicates if the ERS accessory is externaly blocked.";42160;"";u8;1;0;0;0;R;
"External ERS 2 accessory block status";"Indicates if the ERS accessory is externaly blocked.";42161;"";u8;1;0;0;0;R;
"External ERS 4 accessory EB17";"Indicates if the status of ERS accessory EB17. I = closed, 0 = open.";42162;"";u8;1;0;0;0;R;
"External ERS 3 accessory EB17";"Indicates if the status of ERS accessory EB17. I = closed, 0 = open.";42163;"";u8;1;0;0;0;R;
"External ERS 2 accessory EB17";"Indicates if the status of ERS accessory EB17. I = closed, 0 = open.";42164;"";u8;1;0;0;0;R;
"External ERS 4 fire place guard";"";42464;"";u8;1;0;0;0;R;
"External ERS 3 fire place guard";"";42465;"";u8;1;0;0;0;R;
"External ERS 2 fire place guard";"";42466;"";u8;1;0;0;0;R;
"External ERS 1 fire place guard";"";42467;"";u8;1;0;0;0;R;
"EB108 External Energy Meter 2 Accumulated Energy";"";42468;"kWh";u32;1;0;0;0;R;
"EB108 External Energy Meter 1 Accumulated Energy";"";42470;"kWh";u32;1;0;0;0;R;
"EB107 External Energy Meter 2 Accumulated Energy";"";42472;"kWh";u32;1;0;0;0;R;
"EB107 External Energy Meter 1 Accumulated Energy";"";42474;"kWh";u32;1;0;0;0;R;
"EB106 External Energy Meter 2 Accumulated Energy";"";42476;"kWh";u32;1;0;0;0;R;
"EB106 External Energy Meter 1 Accumulated Energy";"";42478;"kWh";u32;1;0;0;0;R;
"EB105 External Energy Meter 2 Accumulated Energy";"";42480;"kWh";u32;1;0;0;0;R;
"EB105 External Energy Meter 1 Accumulated Energy";"";42482;"kWh";u32;1;0;0;0;R;
"EB104 External Energy Meter 2 Accumulated Energy";"";42484;"kWh";u32;1;0;0;0;R;
"EB104 External Energy Meter 1 Accumulated Energy";"";42486;"kWh";u32;1;0;0;0;R;
"EB103 External Energy Meter 2 Accumulated Energy";"";42488;"kWh";u32;1;0;0;0;R;
"EB103 External Energy Meter 1 Accumulated Energy";"";42490;"kWh";u32;1;0;0;0;R;
"EB102 External Energy Meter 2 Accumulated Energy";"";42492;"kWh";u32;1;0;0;0;R;
"EB102 External Energy Meter 1 Accumulated Energy";"";42494;"kWh";u32;1;0;0;0;R;
"EB101 External Energy Meter 2 Accumulated Energy";"";42496;"kWh";u32;1;0;0;0;R;
"EB101 External Energy Meter 1 Accumulated Energy";"";42498;"kWh";u32;1;0;0;0;R;
"External Energy Meter Accumulated System";"";42504;"kWh";u32;1;0;0;0;R;
"Software version";"";43001;"";u16;1;0;0;0;R;
"Degree Minutes (16 bit)";"Degree minutes, 16bit value (-32768 < x < 32767). Values outside valid values are rounded to the closest valid value.";43005;"";s16;10;-30000;30000;0;R/W;
"Calc. Supply S4";"Calculated supply temperature for the climate system";43006;"°C";s16;10;0;0;0;R;
"Calc. Supply S3";"Calculated supply temperature for the climate system";43007;"°C";s16;10;0;0;0;R;
"Calc. Supply S2";"Calculated supply temperature for the climate system";43008;"°C";s16;10;0;0;0;R;
"Calc. Supply S1";"Calculated supply temperature for the climate system";43009;"°C";s16;10;0;0;0;R;
"Freeze Protection Status";"1 = Freeze protection active";43013;"";u8;1;0;0;0;R;
"Status Cooling";" 0=Off 1=On";43024;"";u8;1;0;0;0;R;
"Heat Medium Flow dT Actual";"Current value of the delta T for the heat medium flow";43065;"";s16;10;0;0;0;R;
"Tot. op.time add.";"Total electric additive operation time";43081;"h";s32;10;0;1000000;0;R;
"Int. el.add. Power";"Current power from the internal electrical addition";43084;"kW";s16;100;0;0;0;R;
"Prio";"Indicates what heating action (HW/heat/pool) currently prioritised 10=Off 20=Hot Water 30=Heat 40=Pool 41=Pool 2 50=Transfer 60=Cooling";43086;"";u8;1;0;0;0;R;
"Int. el.add. State";"Number of steps active for internal step-controlled addition";43091;"";u8;1;0;0;0;R;
"Mixing Valve State S4";"State of the mixing valve for the climate system";43093;"";u8;1;0;0;0;R;
"Mixing Valve State S3";"State of the mixing valve for the climate system";43094;"";u8;1;0;0;0;R;
"Mixing Valve State S2";"State of the mixing valve for the climate system";43095;"";u8;1;0;0;0;R;
"Mixing Valve State S1";"State of the mixing valve for the climate system";43096;"";u8;1;0;0;0;R;
"Status of the shunt controlled additional heat accessory";"10 = Off, 20 = Running, 30 = Passive";43097;"";u8;1;0;0;0;R;
"External adjustment activated via input S4";"";43158;"";u8;1;0;0;0;R;
"External adjustment activated via input S3";"";43159;"";u8;1;0;0;0;R;
"External adjustment activated via input S2";"";43160;"";u8;1;0;0;0;R;
"External adjustment activated via input S1";"";43161;"";u8;1;0;0;0;R;
"Blocking status of the shunt controlled add heat acc";"0 = Unblocked, 1 = Blocked";43163;"";u8;1;0;0;0;R;
"Blocking status of the step controlled add heat acc";"0 = Unblocked, 1 = Blocked";43171;"";u8;1;0;0;0;R;
"GP10 Ext. Supply Pump Status";"External supply pump status. 1=on,0=off";43189;"";u8;1;0;0;0;R;
"Heat Meter (OBSOLETE)";"Obsolete since v4798 of the controller software";43230;"kWh";u32;10;0;9999999;0;R;
"Tot. HW op.time add.";"Total electric additive operation time in hot water mode";43239;"h";s32;10;0;9999999;0;R;
"Docked Heat Compressors";"Number of compressors docked to heating";43473;"";u8;1;0;0;0;R;
"Docked Hot Water Compressors";"Number of compressors docked to hot water";43474;"";u8;1;0;0;0;R;
"Docked Pool 1 Compressors";"Number of compressors docked to pool 1";43475;"";u8;1;0;0;0;R;
"EB100-EP14 PCA Base Relays";"Indicates active relays on the PCA Base card. Please refer to the wiring diagram for relay description. Binary encoded. 1=on, 0=off. Bit0=K4,Bit1=K3,Bit2=K2,Bit3=K1";43514;"";u8;1;0;0;0;R;
"PCA-Power Relays EP14";"Indicates the active relays on the PCA-Power card. The information is binary encoded";43516;"";u8;1;0;0;0;R;
"HW Comfort Shunt State";"10=shunt off,20=shunt open,30=shunt closed";43555;"";u8;1;0;0;0;R;
"HW Comfort Add Status";"1=on,0=off";43556;"";u8;1;0;0;0;R;
"Pool 2 blocked";"";43560;"";u8;1;0;0;0;R;
"Pool 1 blocked";"";43561;"";u8;1;0;0;0;R;
"GP9 Pool 2 Valve";"";43563;"";u8;1;0;0;0;R;
"GP9 Pool 1 Valve";"";43564;"";u8;1;0;0;0;R;
"Docked Pool 2 Compressors";"Number of compressors docked to pool 2";43577;"";u8;1;0;0;0;R;
"EB108 Version";"";43580;"";u16;1;0;0;0;R;
"EB108 Slave Type";"";43598;"";u8;1;0;0;0;R;
"EB108 Compressor EP14 Size";"";43599;"kW";u8;1;0;0;0;R;
"EB108-EP14-BT3 Return Temp.";"Return temperature, BT3";43621;"°C";s16;10;0;0;0;R;
"EB108-EP14-BT12 Condensor Out";"Condensor temperature, BT12";43624;"°C";s16;10;0;0;0;R;
"EB108-EP14-BT14 Hot Gas Temp";"Hot gas temperature, BT14";43625;"°C";s16;10;0;0;0;R;
"EB108-EP14-BT15 Liquid Line";"Liquid line temperature, BT15";43626;"°C";s16;10;0;0;0;R;
"EB108-EP14-BT17 Suction";"Suction temperature, BT17";43627;"°C";s16;10;0;0;0;R;
"EB108-EP14 Compr. time to start";"";43631;"";u8;1;0;0;0;R;
"EB108-EP14 Compressor starts";"";43635;"";u32;1;0;9999999;0;R;
"EB108-EP14 Tot. op.time compr";"";43637;"h";u32;1;0;9999999;0;R;
"EB108-EP14 Tot. HW op.time compr";"";43639;"h";u32;1;0;9999999;0;R;
"EB108-EP14 Alarm number";"The value indicates the most severe current alarm";43641;"";u16;1;0;0;0;R;
"EB107 Version";"";43642;"";u16;1;0;0;0;R;
"EB107 Slave Type";"";43660;"";u8;1;0;0;0;R;
"EB107 Compressor EP14 Size";"";43661;"kW";u8;1;0;0;0;R;
"EB107-EP14-BT3 Return Temp.";"Return temperature, BT3";43683;"°C";s16;10;0;0;0;R;
"EB107-EP14-BT12 Condensor Out";"Condensor temperature, BT12";43686;"°C";s16;10;0;0;0;R;
"EB107-EP14-BT14 Hot Gas Temp";"Hot gas temperature, BT14";43687;"°C";s16;10;0;0;0;R;
"EB107-EP14-BT15 Liquid Line";"Liquid line temperature, BT15";43688;"°C";s16;10;0;0;0;R;
"EB107-EP14-BT17 Suction";"Suction temperature, BT17";43689;"°C";s16;10;0;0;0;R;
"EB107-EP14 Compr. time to start";"";43693;"";u8;1;0;0;0;R;
"EB107-EP14 Compressor starts";"";43697;"";u32;1;0;9999999;0;R;
"EB107-EP14 Tot. op.time compr";"";43699;"h";u32;1;0;9999999;0;R;
"EB107-EP14 Tot. HW op.time compr";"";43701;"h";u32;1;0;9999999;0;R;
"EB107-EP14 Alarm number";"The value indicates the most severe current alarm";43703;"";u16;1;0;0;0;R;
"EB106 Version";"";43704;"";u16;1;0;0;0;R;
"EB106 Slave Type";"";43722;"";u8;1;0;0;0;R;
"EB106 Compressor EP14 Size";"";43723;"kW";u8;1;0;0;0;R;
"EB106-EP14-BT3 Return Temp.";"Return temperature, BT3";43745;"°C";s16;10;0;0;0;R;
"EB106-EP14-BT12 Condensor Out";"Condensor temperature, BT12";43748;"°C";s16;10;0;0;0;R;
"EB106-EP14-BT14 Hot Gas Temp";"Hot gas temperature, BT14";43749;"°C";s16;10;0;0;0;R;
"EB106-EP14-BT15 Liquid Line";"Liquid line temperature, BT15";43750;"°C";s16;10;0;0;0;R;
"EB106-EP14-BT17 Suction";"Suction temperature, BT17";43751;"°C";s16;10;0;0;0;R;
"EB106-EP14 Compr. time to start";"";43755;"";u8;1;0;0;0;R;
"EB106-EP14 Compressor starts";"";43759;"";u32;1;0;9999999;0;R;
"EB106-EP14 Tot. op.time compr";"";43761;"h";u32;1;0;9999999;0;R;
"EB106-EP14 Tot. HW op.time compr";"";43763;"h";u32;1;0;9999999;0;R;
"EB106-EP14 Alarm number";"The value indicates the most severe current alarm";43765;"";u16;1;0;0;0;R;
"EB105 Version";"";43766;"";u16;1;0;0;0;R;
"EB105 Slave Type";"";43784;"";u8;1;0;0;0;R;
"EB105 Compressor EP14 Size";"";43785;"kW";u8;1;0;0;0;R;
"EB105-EP14-BT3 Return Temp.";"Return temperature, BT3";43807;"°C";s16;10;0;0;0;R;
"EB105-EP14-BT12 Condensor Out";"Condensor temperature, BT12";43810;"°C";s16;10;0;0;0;R;
"EB105-EP14-BT14 Hot Gas Temp";"Hot gas temperature, BT14";43811;"°C";s16;10;0;0;0;R;
"EB105-EP14-BT15 Liquid Line";"Liquid line temperature, BT15";43812;"°C";s16;10;0;0;0;R;
"EB105-EP14-BT17 Suction";"Suction temperature, BT17";43813;"°C";s16;10;0;0;0;R;
"EB105-EP14 Compr. time to start";"";43817;"";u8;1;0;0;0;R;
"EB105-EP14 Compressor starts";"";43821;"";u32;1;0;9999999;0;R;
"EB105-EP14 Tot. op.time compr";"";43823;"h";u32;1;0;9999999;0;R;
"EB105-EP14 Tot. HW op.time compr";"";43825;"h";u32;1;0;9999999;0;R;
"EB105-EP14 Alarm number";"The value indicates the most severe current alarm";43827;"";u16;1;0;0;0;R;
"EB104 Version";"";43828;"";u16;1;0;0;0;R;
"EB104 Slave Type";"";43846;"";u8;1;0;0;0;R;
"EB104 Compressor EP14 Size";"";43847;"kW";u8;1;0;0;0;R;
"EB104-EP14-BT3 Return Temp.";"Return temperature, BT3";43869;"°C";s16;10;0;0;0;R;
"EB104-EP14-BT12 Condensor Out";"Condensor temperature, BT12";43872;"°C";s16;10;0;0;0;R;
"EB104-EP14-BT14 Hot Gas Temp";"Hot gas temperature, BT14";43873;"°C";s16;10;0;0;0;R;
"EB104-EP14-BT15 Liquid Line";"Liquid line temperature, BT15";43874;"°C";s16;10;0;0;0;R;
"EB104-EP14-BT17 Suction";"Suction temperature, BT17";43875;"°C";s16;10;0;0;0;R;
"EB104-EP14 Compr. time to start";"";43879;"";u8;1;0;0;0;R;
"EB104-EP14 Compressor starts";"";43883;"";u32;1;0;9999999;0;R;
"EB104-EP14 Tot. op.time compr";"";43885;"h";u32;1;0;9999999;0;R;
"EB104-EP14 Tot. HW op.time compr";"";43887;"h";u32;1;0;9999999;0;R;
"EB104-EP14 Alarm number";"The value indicates the most severe current alarm";43889;"";u16;1;0;0;0;R;
"EB103 Version";"";43890;"";u16;1;0;0;0;R;
"EB103 Slave Type";"";43908;"";u8;1;0;0;0;R;
"EB103 Compressor EP14 Size";"";43909;"kW";u8;1;0;0;0;R;
"EB103-EP14-BT3 Return Temp.";"Return temperature, BT3";43931;"°C";s16;10;0;0;0;R;
"EB103-EP14-BT12 Condensor Out";"Condensor temperature, BT12";43934;"°C";s16;10;0;0;0;R;
"EB103-EP14-BT14 Hot Gas Temp";"Hot gas temperature, BT14";43935;"°C";s16;10;0;0;0;R;
"EB103-EP14-BT15 Liquid Line";"Liquid line temperature, BT15";43936;"°C";s16;10;0;0;0;R;
"EB103-EP14-BT17 Suction";"Suction temperature, BT17";43937;"°C";s16;10;0;0;0;R;
"EB103-EP14 Compr. time to start";"";43941;"";u8;1;0;0;0;R;
"EB103-EP14 Compressor starts";"";43945;"";u32;1;0;9999999;0;R;
"EB103-EP14 Tot. op.time compr";"";43947;"h";u32;1;0;9999999;0;R;
"EB103-EP14 Tot. HW op.time compr";"";43949;"h";u32;1;0;9999999;0;R;
"EB103-EP14 Alarm number";"The value indicates the most severe current alarm";43951;"";u16;1;0;0;0;R;
"EB102 Version";"";43952;"";u16;1;0;0;0;R;
"EB102 Slave Type";"";43970;"";u8;1;0;0;0;R;
"EB102 Compressor EP14 Size";"";43971;"kW";u8;1;0;0;0;R;
"EB102-EP14-BT3 Return Temp.";"Return temperature, BT3";43993;"°C";s16;10;0;0;0;R;
"EB102-EP14-BT12 Condensor Out";"Condensor temperature, BT12";43996;"°C";s16;10;0;0;0;R;
"EB102-EP14-BT14 Hot Gas Temp";"Hot gas temperature, BT14";43997;"°C";s16;10;0;0;0;R;
"EB102-EP14-BT15 Liquid Line";"Liquid line temperature, BT15";43998;"°C";s16;10;0;0;0;R;
"EB102-EP14-BT17 Suction";"Suction temperature, BT17";43999;"°C";s16;10;0;0;0;R;
"EB102-EP14 Compr. time to start";"";44003;"";u8;1;0;0;0;R;
"EB102-EP14 Compressor starts";"";44007;"";u32;1;0;9999999;0;R;
"EB102-EP14 Tot. op.time compr";"";44009;"h";u32;1;0;9999999;0;R;
"EB102-EP14 Tot. HW op.time compr";"";44011;"h";u32;1;0;9999999;0;R;
"EB102-EP14 Alarm number";"The value indicates the most severe current alarm";44013;"";u16;1;0;0;0;R;
"EB101 Version";"";44014;"";u16;1;0;0;0;R;
"EB101 Slave Type";"";44032;"";u8;1;0;0;0;R;
"EB101 Compressor EP14 Size";"";44033;"kW";u8;1;0;0;0;R;
"EB101-EP14-BT3 Return Temp.";"Return temperature, BT3";44055;"°C";s16;10;0;0;0;R;
"EB101-EP14-BT12 Condensor Out";"Condensor temperature, BT12";44058;"°C";s16;10;0;0;0;R;
"EB101-EP14-BT14 Hot Gas Temp";"Hot gas temperature, BT14";44059;"°C";s16;10;0;0;0;R;
"EB101-EP14-BT15 Liquid Line";"Liquid line temperature, BT15";44060;"°C";s16;10;0;0;0;R;
